,Cust_ID,Staff_ID,Amt,Prod,date
6104,289,27,17500,H,25-Feb-19
6105,15,47,28500,B,3-Mar-19
6106,324,238,12500,G,1-Apr-20
6107,257,265,13000,A,8-May-20
6108,53,229,15000,B,18-Mar-20
6109,150,208,24500,F,7-Mar-20
6110,41,172,50000,E,8-Jul-21
6111,121,143,1500,B,9-Jun-21
6112,21,243,48500,B,15-Jan-19
6113,65,238,35000,G,19-Mar-19
6114,90,125,12500,G,24-May-21
6115,351,175,8500,A,5-May-20
6116,161,197,47500,H,18-Sep-19
6117,282,94,9000,G,11-Dec-20
6118,170,67,7500,F,8-Dec-20
6119,270,94,30500,D,24-Aug-19
6120,88,217,49500,I,3-Dec-20
6121,74,100,13000,E,25-Aug-20
6122,253,248,20000,G,29-Sep-19
6123,185,199,14500,E,8-Jun-21
6124,352,44,43500,H,12-May-19
6125,262,257,35000,D,14-Sep-20
6126,212,228,500,A,18-Apr-19
6127,381,85,34000,I,19-Jan-21
6128,119,62,17000,H,25-Jun-19
6129,55,206,25000,A,9-Sep-21
6130,318,53,26000,J,22-Jun-19
6131,163,130,25500,J,18-Jul-20
6132,25,165,34500,J,13-Jul-19
6133,177,183,25000,F,19-Jan-20
6134,36,65,15000,E,8-Jun-19
6135,363,115,13500,F,3-Oct-19
6136,175,132,40500,I,5-Jun-19
6137,346,193,29000,H,2-Jan-20
6138,75,111,30000,D,2-Mar-21
6139,208,253,38000,C,28-Jun-21
6140,169,69,21000,J,10-Apr-21
6141,129,154,12500,C,16-Aug-20
6142,178,278,36000,A,22-Jan-20
6143,368,13,26500,A,22-Dec-19
6144,341,271,20500,H,9-Sep-21
6145,94,186,22500,J,10-Apr-20
6146,377,227,15500,B,12-Aug-19
6147,205,102,31000,D,9-Jul-19
6148,263,293,5000,A,27-Jun-19
6149,400,238,49500,F,4-Sep-20
6150,82,30,26000,G,30-Oct-20
6151,375,180,37000,G,21-Apr-21
6152,75,201,38000,J,27-Sep-20
6153,158,206,19500,F,24-Jun-19
6154,320,242,10000,D,12-Aug-19
6155,339,64,24000,I,1-May-21
6156,289,210,44000,I,24-Jan-19
6157,74,83,49000,I,29-Jul-21
6158,16,265,16500,E,29-Sep-20
6159,185,68,46500,H,7-Jul-21
6160,277,279,8000,G,8-Oct-20
6161,137,60,21000,G,2-Jul-20
6162,76,51,40500,D,17-Jun-21
6163,208,169,10500,D,21-Dec-20
6164,352,64,41500,H,4-Oct-20
6165,277,252,49000,F,5-Oct-20
6166,198,221,500,E,15-Mar-19
6167,51,78,31000,D,21-Jan-19
6168,188,238,33500,D,18-Jul-19
6169,261,279,8500,G,9-Jan-21
6170,180,107,10000,E,15-Feb-21
6171,101,298,15000,H,24-Jun-21
6172,323,233,11500,B,12-Jul-21
6173,127,150,19000,I,11-Sep-20
6174,336,109,48500,H,24-May-19
6175,75,275,8000,E,26-Dec-19
6176,78,193,41500,I,27-Sep-19
6177,69,171,2000,D,17-Oct-19
6178,343,127,38500,J,21-Oct-19
6179,254,86,32000,G,11-Apr-20
6180,383,212,50000,G,18-Jul-19
6181,77,121,38000,G,4-Nov-20
6182,331,121,8000,E,24-Jan-19
6183,39,222,41000,A,7-Jan-20
6184,166,88,10500,I,5-Feb-19
6185,183,226,36000,A,6-Nov-20
6186,103,151,49500,D,20-Jan-19
6187,12,115,10500,C,12-Feb-21
6188,256,3,36500,H,26-Jul-21
6189,10,216,20500,C,30-Nov-20
6190,189,90,18000,H,27-May-20
6191,188,271,39000,A,6-Apr-20
6192,274,140,16000,D,18-Jul-19
6193,18,22,42500,B,30-Sep-20
6194,158,132,16500,H,13-Jun-21
6195,301,196,30000,H,27-Jul-21
6196,263,263,42000,E,5-Apr-21
6197,202,274,27000,F,30-Aug-20
6198,281,61,41500,C,22-Jun-21
6199,217,247,5500,E,8-Sep-20
6200,71,227,12500,F,16-Dec-19
6201,315,92,14500,I,13-Mar-21
6202,3,15,28000,J,13-Jul-20
6203,159,208,5500,D,6-Sep-19
6204,187,268,31000,D,11-Oct-19
6205,35,38,45000,I,30-Apr-21
6206,246,60,10500,G,30-Aug-21
6207,149,267,37500,G,15-Mar-19
6208,86,131,44500,E,17-Nov-19
6209,16,75,12500,I,13-Nov-20
6210,399,68,12500,G,20-Jan-21
6211,307,96,10000,F,13-Mar-19
6212,248,127,15000,E,12-May-20
6213,57,153,1000,E,18-Jan-21
6214,120,218,32000,A,5-Aug-20
6215,115,213,5500,A,24-Mar-19
6216,337,104,22500,I,9-Feb-19
6217,70,62,8500,A,12-May-19
6218,196,240,46000,B,11-Mar-19
6219,40,266,48000,H,13-Jul-20
6220,85,230,2000,C,1-Dec-19
6221,343,110,30000,D,26-Mar-21
6222,252,242,35000,C,10-Jun-21
6223,78,125,32500,E,17-May-19
6224,127,20,30500,J,29-Jul-20
6225,307,39,34000,D,10-Jun-20
6226,264,102,46500,I,2-Aug-20
6227,47,130,43000,E,13-Jun-19
6228,323,41,37500,A,19-Mar-21
6229,220,266,14500,F,14-Apr-19
6230,113,175,21000,A,9-Oct-19
6231,274,76,31500,H,19-May-21
6232,382,298,42500,H,12-Jun-20
6233,70,272,8000,G,14-Oct-19
6234,286,135,27000,E,3-Jul-20
6235,135,63,15000,D,3-Apr-20
6236,59,150,2000,B,1-Jun-19
6237,390,30,8000,G,25-Jul-20
6238,89,7,5500,I,17-May-21
6239,354,278,35500,F,6-Apr-20
6240,69,270,11000,J,26-Apr-21
6241,318,133,21000,A,14-Feb-19
6242,105,50,11500,A,9-May-19
6243,392,285,47000,D,21-Mar-21
6244,205,260,8500,A,7-Jun-21
6245,93,86,23000,G,14-Sep-20
6246,149,294,7000,I,25-May-19
6247,348,219,34500,I,11-Apr-20
6248,140,68,40000,C,19-Feb-20
6249,366,35,15500,G,25-Jul-21
6250,82,161,2000,D,25-Sep-19
6251,19,123,17500,E,30-Mar-21
6252,254,217,27000,G,30-Jul-19
6253,120,184,5500,E,13-Nov-19
6254,79,48,29500,G,26-Jan-19
6255,48,290,38500,B,25-Feb-19
6256,324,219,45500,B,17-Jan-19
6257,153,148,15000,F,3-Jun-21
6258,190,260,21500,F,24-Apr-20
6259,197,37,8500,E,29-Apr-19
6260,17,45,35000,A,15-Mar-20
6261,359,168,31500,F,21-Dec-19
6262,80,186,29500,G,13-Aug-19
6263,143,185,13500,G,17-Feb-19
6264,345,45,19000,F,12-Nov-20
6265,263,233,2500,H,9-Nov-20
6266,316,234,40500,J,8-Jun-19
6267,215,282,4000,J,5-Dec-19
6268,22,209,3000,F,7-Mar-19
6269,139,86,49000,J,23-Jun-19
6270,358,122,10000,J,26-Sep-20
6271,222,12,26000,H,9-Oct-20
6272,122,16,4500,J,12-Oct-20
6273,388,280,27000,F,13-May-20
6274,204,13,23500,J,30-Jul-21
6275,108,82,15500,G,1-May-19
6276,297,275,32000,A,11-Oct-20
6277,395,295,17500,A,16-Jun-20
6278,120,188,34500,I,3-Sep-20
6279,278,30,6000,I,17-Sep-19
6280,347,167,26000,F,16-Jul-19
6281,17,217,25000,I,24-Aug-21
6282,60,16,44500,A,18-Jan-21
6283,173,217,23500,H,5-Jul-19
6284,250,250,44000,F,10-Jul-19
6285,364,284,23000,I,26-Jul-21
6286,97,177,25500,B,6-Sep-21
6287,286,195,25500,F,23-Jul-19
6288,199,180,34500,D,23-Aug-21
6289,206,206,18000,H,16-Apr-19
6290,9,115,45500,B,16-Jun-20
6291,239,289,13500,C,1-Jan-20
6292,174,68,24500,H,27-Apr-20
6293,349,207,6500,G,20-Jun-19
6294,303,228,44000,E,5-Apr-20
6295,69,228,34500,H,20-Jul-21
6296,250,41,46000,E,20-Mar-21
6297,63,59,29000,H,26-Mar-19
6298,117,132,19000,A,4-Jul-21
6299,46,67,45000,A,16-Jun-21
6300,255,160,5000,H,10-Jul-20
6301,81,210,24500,A,2-Dec-19
6302,296,65,47500,F,5-Aug-19
6303,319,135,36000,A,17-Jul-19
6304,131,88,48500,F,30-Mar-19
6305,63,259,18000,H,19-Dec-19
6306,158,55,24500,B,2-Sep-21
6307,115,193,9500,B,17-Oct-20
6308,94,266,9000,F,16-Mar-19
6309,82,50,2500,F,11-Jun-19
6310,257,134,3000,E,27-Jun-19
6311,38,59,500,C,2-Mar-21
6312,262,265,31500,E,30-Apr-19
6313,50,40,40500,A,20-Jun-21
6314,72,203,14500,J,27-Feb-21
6315,400,180,48000,F,18-Jul-20
6316,22,220,40000,J,20-Sep-20
6317,1,274,7000,G,12-Apr-19
6318,26,24,40500,F,19-Dec-20
6319,158,241,7000,H,18-Feb-19
6320,254,76,47000,E,20-Jun-20
6321,64,31,5000,B,16-Oct-20
6322,219,86,21000,J,4-Feb-20
6323,16,298,17500,D,9-Oct-19
6324,264,127,23000,J,10-Oct-19
6325,280,74,7500,C,10-Nov-19
6326,255,72,40500,C,8-Mar-21
6327,100,98,22500,D,10-Aug-21
6328,46,235,3500,D,15-Jan-20
6329,129,211,40500,F,6-Jun-21
6330,262,240,31000,C,17-Sep-19
6331,381,74,36500,F,7-Nov-20
6332,71,22,41500,C,14-Jun-19
6333,283,10,11500,I,28-Aug-20
6334,14,44,28500,A,21-Feb-21
6335,278,137,48500,J,23-Apr-19
6336,218,101,8500,H,8-Nov-19
6337,279,288,37000,C,18-Mar-19
6338,16,218,47000,G,25-Feb-19
6339,386,297,25000,J,26-Feb-21
6340,101,220,49500,J,2-Jun-19
6341,139,12,25500,B,12-Aug-21
6342,3,248,6000,I,31-Mar-19
6343,331,247,10000,B,18-Jun-21
6344,13,107,9000,A,10-Jun-20
6345,119,157,20000,E,20-May-21
6346,127,283,35500,B,28-Sep-19
6347,270,71,9500,D,17-Feb-21
6348,23,251,6000,I,31-Aug-21
6349,1,262,36500,H,14-Sep-21
6350,268,61,42000,E,30-Aug-20
6351,325,114,45000,B,19-Sep-19
6352,171,192,14000,I,26-Jan-19
6353,207,30,40000,I,10-Jan-21
6354,77,268,33500,G,6-Mar-19
6355,74,252,7000,E,8-Mar-20
6356,220,75,7500,A,17-Mar-19
6357,34,163,16500,C,25-Jun-19
6358,87,299,5000,B,19-Feb-19
6359,4,269,31000,A,28-Feb-20
6360,319,277,12000,B,10-Sep-19
6361,134,38,6500,E,5-Mar-21
6362,237,111,24500,H,18-Jul-20
6363,330,87,39000,H,29-Jul-19
6364,253,83,25500,I,22-Jan-20
6365,309,165,47000,A,20-Jul-19
6366,312,183,41500,D,5-Jun-19
6367,356,49,38500,A,12-Nov-19
6368,17,80,11500,C,15-Feb-20
6369,105,14,23000,A,27-Oct-20
6370,128,109,41000,H,8-Nov-20
6371,338,275,26000,B,5-Jun-21
6372,266,18,25500,G,29-Aug-21
6373,268,59,41000,F,19-Feb-20
6374,268,74,24000,B,7-Feb-21
6375,65,203,21500,F,18-Apr-21
6376,113,266,15500,D,28-Sep-19
6377,172,111,20000,A,16-Jan-20
6378,163,161,47000,G,9-Nov-20
6379,67,57,42500,F,25-Jul-19
6380,378,133,14000,J,4-Nov-19
6381,223,63,43500,D,4-Aug-20
6382,339,291,6000,C,1-Sep-20
6383,13,31,47000,F,11-Nov-19
6384,272,123,5000,J,28-Dec-20
6385,63,82,37000,C,29-Jun-19
6386,57,28,31500,I,22-Nov-19
6387,259,72,28500,F,30-Apr-19
6388,42,149,1000,B,25-Aug-21
6389,345,196,35500,J,24-May-21
6390,393,243,8500,H,1-Mar-20
6391,83,21,18000,J,31-May-21
6392,330,173,33000,G,21-Oct-20
6393,203,84,38500,B,2-Jan-20
6394,392,244,17500,A,29-Aug-19
6395,262,200,500,G,28-Jan-19
6396,72,139,37500,D,1-Oct-19
6397,50,64,40000,H,19-Feb-21
6398,177,270,10000,E,29-Jan-19
6399,39,281,45500,G,8-Apr-19
6400,168,46,50000,I,10-Dec-19
6401,147,208,45500,C,7-Feb-20
6402,224,154,44500,C,17-Jan-20
6403,353,207,11000,E,2-Sep-20
6404,246,7,15000,C,29-May-21
6405,157,20,38000,A,26-Jun-19
6406,122,212,24000,J,25-Apr-20
6407,286,86,21000,E,28-May-19
6408,175,128,28000,E,7-Apr-21
6409,289,4,10000,A,24-Mar-19
6410,284,218,9000,C,12-Dec-19
6411,256,170,43500,H,7-Nov-20
6412,127,77,4500,A,13-Jul-20
6413,15,222,36500,A,21-Aug-19
6414,302,138,44000,F,28-Aug-21
6415,207,162,14500,J,16-Mar-19
6416,83,176,4500,I,4-Jan-19
6417,178,167,46000,E,18-Jan-21
6418,174,64,38500,A,15-Mar-19
6419,121,236,4500,A,20-Mar-19
6420,156,113,47000,C,24-Jul-19
6421,203,6,1000,C,2-Jan-19
6422,265,253,45000,I,8-Feb-20
6423,197,109,41500,H,15-Jan-19
6424,387,236,22000,G,15-Feb-20
6425,255,224,41500,I,15-Jul-21
6426,72,211,6500,A,1-Aug-19
6427,239,65,38500,J,11-Feb-19
6428,281,117,43500,B,25-May-21
6429,280,102,2500,I,21-Apr-19
6430,17,121,13000,H,27-Oct-19
6431,129,121,24500,C,25-Dec-19
6432,240,77,50000,E,11-Mar-19
6433,219,115,43500,A,31-Mar-20
6434,273,80,33500,E,1-Mar-21
6435,214,132,50000,D,29-Sep-19
6436,326,222,39000,E,27-Jul-19
6437,275,150,4000,H,28-Apr-20
6438,107,207,38000,F,23-Jun-21
6439,121,250,47500,I,2-Dec-20
6440,230,157,18000,F,21-Mar-19
6441,203,100,21000,D,16-May-19
6442,126,114,48500,F,2-Apr-21
6443,61,51,16500,G,21-Jan-21
6444,156,12,24500,F,7-Aug-21
6445,300,60,33500,B,25-Jan-21
6446,12,164,33500,C,26-Apr-19
6447,379,192,19500,G,9-May-21
6448,302,24,13500,E,25-Oct-19
6449,101,157,14000,A,4-Apr-19
6450,25,30,35000,A,2-Jul-21
6451,220,99,47500,F,28-May-21
6452,106,93,26500,B,4-Mar-19
6453,55,6,23500,D,1-Jan-20
6454,332,160,3500,D,12-Jan-20
6455,93,93,9500,A,4-Mar-21
6456,276,8,37500,G,27-Sep-20
6457,128,243,44500,D,5-Sep-21
6458,374,48,16000,D,29-Apr-20
6459,21,285,17000,C,26-Jun-21
6460,55,275,21500,H,27-May-21
6461,287,193,23000,J,29-Jun-19
6462,108,226,33000,D,26-Apr-19
6463,209,112,39500,J,14-Jun-21
6464,76,168,9500,B,16-May-20
6465,105,65,6000,A,10-Sep-20
6466,294,177,16500,C,29-Mar-20
6467,266,186,35500,G,7-Nov-20
6468,263,194,32500,H,9-May-21
6469,111,79,8000,B,11-Nov-19
6470,8,196,30500,H,12-Jun-19
6471,356,287,14000,H,18-Jan-20
6472,87,214,12000,E,26-Jan-20
6473,283,2,1000,I,5-Jun-21
6474,162,98,26500,A,30-Sep-20
6475,290,293,10000,I,29-Apr-20
6476,91,53,24000,H,7-Sep-20
6477,228,155,43500,J,13-Dec-19
6478,226,23,31500,A,8-Oct-19
6479,115,75,23000,C,7-Oct-20
6480,278,36,29500,A,30-May-21
6481,2,294,19500,B,9-Aug-20
6482,214,207,9500,B,7-Mar-20
6483,144,14,33000,H,8-Jan-20
6484,389,2,34500,H,10-Nov-20
6485,345,95,33500,I,22-Jun-20
6486,174,268,16500,I,28-May-19
6487,198,4,4500,D,21-Apr-21
6488,209,288,32500,D,23-Jun-20
6489,48,126,31000,C,17-Jan-21
6490,210,84,30000,D,11-Jan-21
6491,245,54,11500,F,26-Aug-19
6492,372,146,24000,J,14-Jan-19
6493,16,199,17000,B,4-Feb-21
6494,247,68,20500,G,20-Nov-19
6495,50,122,47000,B,19-Oct-20
6496,26,193,1500,J,12-May-21
6497,42,298,13000,B,8-Sep-21
6498,256,83,8000,G,25-Jun-19
6499,45,19,9500,H,22-Oct-19
6500,11,281,26000,D,25-Feb-19
6501,257,288,46500,B,14-Jul-20
6502,65,176,28000,I,1-Jun-19
6503,203,246,37000,A,20-Jan-19
6504,253,56,42500,B,30-Nov-19
6505,304,39,38000,J,29-Jan-19
6506,106,143,48500,H,26-Jan-20
6507,392,290,31000,I,1-Oct-19
6508,151,77,13500,E,23-May-19
6509,109,117,42000,E,30-Sep-19
6510,256,214,31000,D,5-Nov-20
6511,203,272,10000,I,15-Jan-19
6512,193,90,48500,H,18-Dec-19
6513,94,248,42000,A,29-May-19
6514,172,79,15500,B,27-Jun-21
6515,320,182,27000,B,26-Apr-21
6516,314,122,44000,F,13-Jun-20
6517,353,222,11000,G,1-Jan-21
6518,259,166,13500,F,25-Sep-19
6519,258,34,11500,A,8-Apr-19
6520,172,39,35000,H,4-Sep-21
6521,268,78,23500,J,24-Dec-19
6522,218,192,37500,I,6-Sep-21
6523,47,36,32000,D,26-Jul-19
6524,272,219,18000,D,10-Feb-21
6525,159,44,8500,G,28-May-19
6526,112,149,12000,A,19-Aug-19
6527,345,253,6000,H,19-Oct-19
6528,35,267,36000,B,7-Nov-20
6529,239,258,39500,B,24-Jun-21
6530,41,58,12500,G,27-May-20
6531,300,59,36500,J,15-Jun-19
6532,284,248,11000,G,8-Apr-20
6533,341,202,20000,J,10-Jun-20
6534,281,101,25500,D,27-Jun-21
6535,94,49,36000,J,14-Mar-21
6536,186,28,2000,C,24-Nov-19
6537,73,219,28000,G,16-Apr-19
6538,158,253,12500,A,30-Mar-20
6539,393,243,6500,I,15-May-20
6540,333,39,46000,F,20-Jan-19
6541,341,208,14500,H,10-Jan-21
6542,394,45,43500,E,23-Feb-20
6543,270,240,38500,H,22-Oct-20
6544,348,39,46500,A,21-Dec-20
6545,310,242,49500,E,19-Feb-20
6546,133,105,15000,A,24-May-19
6547,2,94,7000,H,25-Apr-21
6548,127,197,14500,I,5-Jan-21
6549,355,97,35500,H,15-Aug-21
6550,194,212,7500,E,17-Feb-19
6551,210,9,17000,C,8-Jan-19
6552,327,258,7000,H,31-Mar-20
6553,123,249,15500,J,4-May-21
6554,243,151,21500,A,1-Feb-19
6555,376,241,4000,G,23-Feb-21
6556,352,66,3500,F,24-Feb-21
6557,40,29,20000,C,5-Jun-19
6558,215,103,19500,G,2-Sep-19
6559,360,48,8500,D,14-Aug-19
6560,234,163,31500,F,5-May-19
6561,254,129,23500,A,12-Oct-19
6562,285,84,18500,F,5-May-19
6563,280,212,13000,I,27-Nov-19
6564,190,164,28000,A,25-Jun-19
6565,394,277,41000,C,21-Apr-20
6566,32,111,23500,I,22-Nov-20
6567,198,198,9500,G,18-Aug-21
6568,395,89,9500,H,7-Feb-21
6569,103,108,42500,A,7-Feb-21
6570,78,108,40500,F,28-Jul-20
6571,225,225,46000,I,16-Apr-19
6572,31,22,45500,H,11-Dec-20
6573,163,127,23000,A,18-Nov-20
6574,116,257,37000,G,25-Jun-21
6575,304,65,46500,E,12-Oct-20
6576,137,105,9000,J,10-Jan-19
6577,118,4,36500,D,3-Apr-20
6578,300,31,35000,H,1-Sep-20
6579,120,235,30500,F,4-Sep-20
6580,102,76,31000,C,11-Sep-20
6581,141,87,41500,C,28-Jun-21
6582,243,146,4000,J,16-Oct-19
6583,36,92,18000,A,3-Feb-19
6584,201,52,22500,F,28-May-20
6585,11,221,25000,J,12-Aug-20
6586,134,132,3500,C,14-Aug-20
6587,140,16,14000,E,22-Mar-21
6588,178,144,15500,G,11-Sep-19
6589,174,126,7500,G,19-Dec-20
6590,295,277,2500,H,16-Jan-19
6591,203,238,17000,H,6-Jul-21
6592,350,129,27500,E,11-Aug-20
6593,129,113,15500,J,17-Mar-20
6594,110,76,27000,C,19-May-20
6595,32,278,5000,E,19-Aug-20
6596,370,202,33500,H,29-Mar-20
6597,318,219,32500,D,15-Dec-19
6598,389,297,30000,I,5-Dec-19
6599,361,45,46000,B,3-Apr-19
6600,13,186,3000,C,13-Aug-21
6601,234,208,44500,G,6-Dec-20
6602,135,24,8000,J,20-May-21
6603,303,172,17500,B,11-Aug-19
6604,396,287,2500,J,5-Jun-20
6605,227,49,18500,D,12-Nov-19
6606,325,14,9000,J,2-Dec-20
6607,204,68,39000,A,10-May-19
6608,43,109,31000,C,18-May-21
6609,379,110,21500,B,1-Dec-20
6610,84,190,44500,I,17-Feb-20
6611,298,245,45500,E,1-Jun-20
6612,370,93,32000,H,9-Sep-19
6613,269,81,26000,C,2-Nov-19
6614,98,199,17500,H,29-Mar-21
6615,289,152,39000,F,3-Jun-21
6616,97,208,42000,B,28-Aug-21
6617,285,26,39500,C,2-Aug-20
6618,325,192,32000,H,28-Mar-21
6619,292,195,47500,H,13-Mar-20
6620,318,198,24500,C,3-Jul-21
6621,272,191,13000,B,26-Jan-19
6622,117,61,1500,B,2-Feb-19
6623,57,101,45500,A,2-Jan-19
6624,395,165,5000,E,25-Aug-20
6625,43,177,35000,J,11-Apr-21
6626,101,263,42000,B,13-Nov-20
6627,99,163,33000,J,12-Feb-21
6628,146,28,22500,I,13-Dec-19
6629,349,295,15000,C,14-Mar-20
6630,259,139,18000,B,7-Mar-20
6631,183,247,24000,G,20-Jun-20
6632,116,158,25000,A,7-Aug-20
6633,43,296,24500,C,7-Jul-21
6634,332,61,38000,G,10-Jul-20
6635,38,97,27500,J,28-Jan-19
6636,135,247,31500,C,18-Oct-19
6637,264,75,27500,F,14-Aug-21
6638,64,172,9000,G,20-Mar-21
6639,298,80,9500,H,4-Feb-20
6640,350,211,35500,D,21-Jul-20
6641,172,193,39500,E,22-Dec-20
6642,63,219,29000,D,25-Feb-19
6643,128,11,27000,B,28-Aug-20
6644,58,134,14500,F,23-Mar-21
6645,117,185,23500,J,10-Oct-20
6646,266,105,15000,A,3-Jan-21
6647,259,38,25000,H,16-Dec-19
6648,194,205,45500,I,29-Nov-19
6649,97,219,40000,B,29-Sep-20
6650,379,211,42000,A,6-Jan-19
6651,358,26,24500,G,21-Oct-20
6652,228,253,25500,G,22-Feb-20
6653,55,183,49500,E,6-Dec-20
6654,194,117,27500,J,25-Feb-21
6655,320,75,45000,E,23-Apr-21
6656,266,70,9500,C,8-Mar-21
6657,353,175,41500,G,20-Feb-20
6658,27,170,9500,J,3-Jan-19
6659,278,168,22500,B,24-Jun-21
6660,138,94,48000,B,8-Feb-19
6661,239,36,17500,F,4-Aug-20
6662,26,100,15500,H,13-May-19
6663,377,62,32500,A,18-May-19
6664,176,255,33000,J,26-Dec-19
6665,187,245,5000,I,23-Apr-19
6666,11,63,41500,F,6-Apr-20
6667,27,63,11000,C,1-Dec-20
6668,219,152,25500,J,16-Aug-21
6669,97,261,16000,F,19-Oct-20
6670,240,33,40000,J,7-Sep-21
6671,300,161,13000,G,26-Sep-20
6672,210,151,29000,J,12-Apr-21
6673,107,239,42000,G,12-Jun-19
6674,99,203,7000,F,4-May-20
6675,147,138,1500,A,29-May-19
6676,24,141,30000,E,10-May-20
6677,270,199,7500,H,17-Feb-21
6678,94,175,6000,F,17-Jun-20
6679,336,170,48500,H,20-Apr-20
6680,357,200,15000,G,4-Feb-21
6681,46,194,35500,B,11-Mar-21
6682,46,224,22500,D,19-Nov-19
6683,13,8,44500,F,29-Aug-20
6684,263,223,14000,I,23-May-21
6685,212,294,50000,G,13-Jan-21
6686,208,198,20000,E,12-Jan-20
6687,277,128,45500,A,29-Mar-21
6688,246,45,10000,G,5-Jan-20
6689,159,146,32000,J,12-Oct-19
6690,383,183,32000,B,29-Oct-19
6691,50,62,45000,B,11-Jun-21
6692,18,197,5000,D,9-Jun-20
6693,190,206,33000,E,27-Jul-20
6694,102,157,3500,C,6-Jan-19
6695,50,224,11000,J,31-Aug-19
6696,6,33,12000,E,17-Apr-21
6697,265,65,16000,D,12-Jan-19
6698,181,99,4500,B,16-Apr-20
6699,166,237,38000,G,23-Jul-19
6700,317,220,20500,G,21-Feb-21
6701,124,146,5000,F,15-Sep-20
6702,247,12,34000,E,31-Oct-20
6703,263,113,43000,B,4-Nov-20
6704,301,293,9000,F,17-Jan-21
6705,286,81,48000,E,3-Jan-20
6706,47,160,13500,E,29-Sep-20
6707,339,75,500,A,17-Aug-21
6708,318,106,25500,I,10-Mar-20
6709,44,249,14500,A,19-Apr-21
6710,105,160,14000,D,1-Dec-19
6711,191,263,49000,B,7-Jun-21
6712,257,232,26500,J,30-Jun-21
6713,293,200,3000,I,12-Dec-19
6714,234,182,10500,H,3-Mar-20
6715,313,159,16000,B,10-Jun-21
6716,266,263,16000,A,1-Feb-20
6717,391,281,11500,B,2-May-21
6718,101,227,7500,F,17-Aug-21
6719,168,261,27000,C,9-May-21
6720,261,234,35500,I,18-Jul-20
6721,2,178,12000,H,19-Feb-20
6722,193,265,20000,G,26-Jan-19
6723,284,197,45500,G,19-Dec-20
6724,267,31,33000,A,1-Oct-19
6725,170,206,19500,A,29-Sep-19
6726,320,274,41000,F,12-Mar-21
6727,272,134,29000,E,26-Nov-19
6728,292,255,44000,B,27-Apr-19
6729,210,231,12500,J,26-Oct-20
6730,396,26,9000,E,19-May-19
6731,99,123,23000,B,29-Dec-20
6732,207,94,34000,D,6-Jun-20
6733,157,212,35500,G,17-May-19
6734,40,225,38000,H,18-Jun-21
6735,131,90,21000,B,10-Mar-21
6736,343,12,42500,C,10-Jul-21
6737,246,208,46000,G,13-Jan-20
6738,121,106,22500,H,30-Jun-19
6739,232,78,29500,H,2-Jul-19
6740,165,218,38000,E,18-May-21
6741,392,149,31000,B,11-Feb-21
6742,139,75,32000,B,5-Jun-20
6743,108,224,39000,A,6-May-19
6744,133,164,47000,A,20-Jul-20
6745,33,99,4000,C,11-Apr-20
6746,3,173,7000,A,30-Mar-20
6747,52,248,10500,F,26-Feb-19
6748,317,259,25000,J,29-Dec-20
6749,255,91,9000,A,29-Apr-20
6750,131,297,29000,I,17-May-19
6751,43,261,38000,D,21-Jan-21
6752,219,101,36500,J,11-Jun-21
6753,330,193,34500,B,26-Jul-20
6754,205,234,45500,H,11-Jan-21
6755,7,226,44000,I,28-Jan-21
6756,285,299,7000,H,6-Jan-20
6757,308,242,50000,B,6-Aug-21
6758,328,174,15500,G,23-Feb-21
6759,40,54,19000,A,21-Sep-21
6760,148,93,30000,F,2-May-21
6761,250,27,9000,H,13-Aug-20
6762,120,75,28500,D,4-Jan-21
6763,28,99,11000,F,15-Jan-19
6764,153,38,15000,E,11-Feb-20
6765,335,153,48000,I,6-Sep-21
6766,242,8,9000,E,5-Jun-21
6767,297,115,30500,C,5-Oct-20
6768,50,211,33000,H,1-Mar-19
6769,392,167,25000,F,4-Jan-21
6770,393,193,29000,G,17-Jul-19
6771,320,79,11500,B,1-Jan-21
6772,25,286,32000,D,8-Aug-21
6773,282,209,17500,A,28-Sep-20
6774,283,126,31000,A,9-Jun-19
6775,200,56,45500,D,7-Aug-21
6776,187,128,36000,I,22-Dec-19
6777,156,212,27500,E,27-Jun-19
6778,37,300,42500,D,6-Feb-19
6779,285,171,34500,D,15-Feb-20
6780,297,115,33500,D,25-Sep-21
6781,15,59,7000,J,9-Jul-20
6782,50,135,13500,E,23-Sep-21
6783,384,7,3000,H,12-Mar-19
6784,195,277,16000,B,13-Aug-21
6785,231,31,42000,B,8-May-21
6786,111,16,17000,E,9-Mar-21
6787,98,291,10000,B,24-Dec-20
6788,319,36,32000,B,7-Feb-20
6789,155,117,14500,E,31-Jul-19
6790,366,102,40000,E,18-Jan-21
6791,134,66,14500,B,29-May-20
6792,279,55,7000,D,17-Mar-20
6793,65,104,8500,A,23-Aug-20
6794,279,40,19000,E,8-May-20
6795,325,114,33500,J,5-Jul-19
6796,325,39,4500,A,30-Dec-19
6797,136,53,31000,J,25-Jun-20
6798,32,166,27500,F,30-May-21
6799,375,67,45500,I,6-May-20
6800,359,58,15500,B,3-Jun-21
6801,26,248,7500,E,15-May-21
6802,21,104,8000,F,18-Apr-19
6803,281,297,22500,F,21-Nov-20
6804,254,137,23000,E,4-Apr-21
6805,272,125,41000,A,24-Jul-19
6806,38,145,23500,D,5-Feb-19
6807,193,57,18500,C,11-Aug-19
6808,83,264,5000,J,8-May-20
